season,as_of_date,referee,window,matches_used,fouls_avg,home_fouls_avg,away_fouls_avg,yellow_avg,red_avg
2024-25,2025-05-20,D Webb,3,2,23.5,13.0,10.5,3.5,0.0
2024-25,2025-05-20,D Webb,5,2,23.5,13.0,10.5,3.5,0.0
2024-25,2025-05-20,D Webb,10,2,23.5,13.0,10.5,3.5,0.0
2024-25,2024-09-21,J Brooks,3,1,20.0,11.0,9.0,4.0,0.0
2024-25,2024-09-21,J Brooks,5,1,20.0,11.0,9.0,4.0,0.0
2024-25,2024-09-21,J Brooks,10,1,20.0,11.0,9.0,4.0,0.0
2024-25,2024-10-20,J Brooks,3,2,22.5,11.5,11.0,5.5,0.0
2024-25,2024-10-20,J Brooks,5,2,22.5,11.5,11.0,5.5,0.0
2024-25,2024-10-20,J Brooks,10,2,22.5,11.5,11.0,5.5,0.0
2024-25,2024-10-26,J Brooks,3,3,20.333333333333332,10.333333333333334,10.0,4.0,0.0
2024-25,2024-10-26,J Brooks,5,3,20.333333333333332,10.333333333333334,10.0,4.0,0.0
2024-25,2024-10-26,J Brooks,10,3,20.333333333333332,10.333333333333334,10.0,4.0,0.0
2024-25,2024-11-02,J Brooks,3,3,25.0,12.0,13.0,5.333333333333333,0.0
2024-25,2024-11-02,J Brooks,5,4,23.75,11.75,12.0,5.0,0.0
2024-25,2024-11-02,J Brooks,10,4,23.75,11.75,12.0,5.0,0.0
2024-25,2024-11-23,J Brooks,3,3,26.0,14.333333333333334,11.666666666666666,5.0,0.0
2024-25,2024-11-23,J Brooks,5,5,24.6,13.2,11.4,5.2,0.0
2024-25,2024-11-23,J Brooks,10,5,24.6,13.2,11.4,5.2,0.0
2024-25,2024-12-01,J Brooks,3,3,28.666666666666668,15.666666666666666,13.0,6.333333333333333,0.0
2024-25,2024-12-01,J Brooks,5,5,25.4,13.4,12.0,5.4,0.0
2024-25,2024-12-01,J Brooks,10,6,24.5,13.0,11.5,5.166666666666667,0.0
2024-25,2024-12-09,J Brooks,3,3,27.0,14.333333333333334,12.666666666666666,6.666666666666667,0.0
2024-25,2024-12-09,J Brooks,5,5,26.2,13.4,12.8,5.8,0.0
2024-25,2024-12-09,J Brooks,10,7,25.142857142857142,12.857142857142858,12.285714285714286,5.714285714285714,0.0
2024-25,2024-12-30,J Brooks,3,3,22.333333333333332,11.0,11.333333333333334,7.333333333333333,0.0
2024-25,2024-12-30,J Brooks,5,5,25.8,13.6,12.2,7.2,0.0
2024-25,2024-12-30,J Brooks,10,8,23.75,12.375,11.375,6.0,0.0
2024-25,2025-01-04,J Brooks,3,3,24.0,12.0,12.0,7.0,0.0
2024-25,2025-01-04,J Brooks,5,5,24.8,13.4,11.4,6.4,0.0
2024-25,2025-01-04,J Brooks,10,9,24.333333333333332,12.666666666666666,11.666666666666666,5.777777777777778,0.0
2024-25,2025-01-16,J Brooks,3,3,20.0,10.333333333333334,9.666666666666666,5.333333333333333,0.0
2024-25,2025-01-16,J Brooks,5,5,22.6,11.0,11.6,6.0,0.0
2024-25,2025-01-16,J Brooks,10,10,23.6,12.1,11.5,5.6,0.0
2024-25,2025-01-25,J Brooks,3,3,20.0,9.333333333333334,10.666666666666666,4.333333333333333,0.0
2024-25,2025-01-25,J Brooks,5,5,20.6,9.8,10.8,6.0,0.0
2024-25,2025-01-25,J Brooks,10,10,23.0,11.6,11.4,5.7,0.0
2024-25,2025-02-02,J Brooks,3,3,18.666666666666668,8.333333333333334,10.333333333333334,4.333333333333333,0.0
2024-25,2025-02-02,J Brooks,5,5,19.8,9.8,10.0,5.0,0.0
2024-25,2025-02-02,J Brooks,10,10,23.0,11.6,11.4,5.4,0.0
2024-25,2025-03-09,J Brooks,3,3,23.333333333333332,11.0,12.333333333333334,5.0,0.0
2024-25,2025-03-09,J Brooks,5,5,23.2,11.0,12.2,4.6,0.0
2024-25,2025-03-09,J Brooks,10,10,24.5,12.3,12.2,5.9,0.0
2024-25,2025-04-01,J Brooks,3,3,22.666666666666668,9.666666666666666,13.0,4.333333333333333,0.0
2024-25,2025-04-01,J Brooks,5,5,19.8,8.4,11.4,4.4,0.0
2024-25,2025-04-01,J Brooks,10,10,22.3,10.9,11.4,5.4,0.0
2024-25,2025-04-06,J Brooks,3,3,21.666666666666668,10.0,11.666666666666666,4.666666666666667,0.0
2024-25,2025-04-06,J Brooks,5,5,20.8,9.6,11.2,4.6,0.0
2024-25,2025-04-06,J Brooks,10,10,21.7,10.3,11.4,5.3,0.0
2024-25,2025-05-11,J Brooks,3,3,18.666666666666668,8.0,10.666666666666666,4.666666666666667,0.3333333333333333
2024-25,2025-05-11,J Brooks,5,5,22.4,10.2,12.2,4.8,0.2
2024-25,2025-05-11,J Brooks,10,10,21.5,10.0,11.5,5.4,0.1
2024-25,2025-05-19,J Brooks,3,3,20.333333333333332,10.333333333333334,10.0,4.0,0.3333333333333333
2024-25,2025-05-19,J Brooks,5,5,20.8,9.6,11.2,4.2,0.2
2024-25,2025-05-19,J Brooks,10,10,20.3,9.7,10.6,4.6,0.1
2024-25,2024-08-17,J Gillett,3,1,31.0,17.0,14.0,4.0,0.0
2024-25,2024-08-17,J Gillett,5,1,31.0,17.0,14.0,4.0,0.0
2024-25,2024-08-17,J Gillett,10,1,31.0,17.0,14.0,4.0,0.0
2024-25,2024-09-01,J Gillett,3,2,26.5,13.0,13.5,5.0,0.0
2024-25,2024-09-01,J Gillett,5,2,26.5,13.0,13.5,5.0,0.0
2024-25,2024-09-01,J Gillett,10,2,26.5,13.0,13.5,5.0,0.0
2024-25,2024-09-15,J Gillett,3,3,25.333333333333332,13.0,12.333333333333334,6.0,0.0
2024-25,2024-09-15,J Gillett,5,3,25.333333333333332,13.0,12.333333333333334,6.0,0.0
2024-25,2024-09-15,J Gillett,10,3,25.333333333333332,13.0,12.333333333333334,6.0,0.0
2024-25,2024-09-28,J Gillett,3,3,23.0,12.0,11.0,7.333333333333333,0.0
2024-25,2024-09-28,J Gillett,5,4,25.0,13.25,11.75,6.5,0.0
2024-25,2024-09-28,J Gillett,10,4,25.0,13.25,11.75,6.5,0.0
2024-25,2025-01-04,J Gillett,3,3,22.666666666666668,12.333333333333334,10.333333333333334,5.666666666666667,0.0
2024-25,2025-01-04,J Gillett,5,5,24.2,12.6,11.6,5.4,0.0
2024-25,2025-01-04,J Gillett,10,5,24.2,12.6,11.6,5.4,0.0
2024-25,2025-02-02,J Gillett,3,3,20.0,9.333333333333334,10.666666666666666,3.3333333333333335,0.0
2024-25,2025-02-02,J Gillett,5,5,21.0,10.0,11.0,4.8,0.0
2024-25,2025-02-02,J Gillett,10,6,22.666666666666668,11.166666666666666,11.5,4.666666666666667,0.0
2024-25,2025-02-15,J Gillett,3,3,21.333333333333332,9.0,12.333333333333334,2.0,0.0
2024-25,2025-02-15,J Gillett,5,5,22.2,10.8,11.4,4.4,0.0
2024-25,2025-02-15,J Gillett,10,7,23.428571428571427,11.428571428571429,12.0,4.571428571428571,0.0
2024-25,2025-02-23,J Gillett,3,3,22.333333333333332,9.333333333333334,13.0,3.3333333333333335,0.0
2024-25,2025-02-23,J Gillett,5,5,22.4,10.4,12.0,3.8,0.0
2024-25,2025-02-23,J Gillett,10,8,23.5,11.375,12.125,4.625,0.0
2024-25,2025-02-26,J Gillett,3,3,26.333333333333332,12.0,14.333333333333334,4.0,0.0
2024-25,2025-02-26,J Gillett,5,5,23.0,10.0,13.0,2.8,0.0
2024-25,2025-02-26,J Gillett,10,9,23.88888888888889,11.444444444444445,12.444444444444445,4.444444444444445,0.0
2024-25,2025-03-08,J Gillett,3,3,22.0,11.0,11.0,4.0,0.0
2024-25,2025-03-08,J Gillett,5,5,21.8,10.0,11.8,3.4,0.0
2024-25,2025-03-08,J Gillett,10,10,23.0,11.3,11.7,4.4,0.0
2024-25,2025-04-01,J Gillett,3,3,19.666666666666668,9.0,10.666666666666666,3.6666666666666665,0.0
2024-25,2025-04-01,J Gillett,5,5,22.2,10.2,12.0,4.0,0.0
2024-25,2025-04-01,J Gillett,10,10,21.6,10.1,11.5,4.4,0.0
2024-25,2025-04-12,J Gillett,3,3,19.333333333333332,8.333333333333334,11.0,4.333333333333333,0.0
2024-25,2025-04-12,J Gillett,5,5,21.8,9.6,12.2,4.2,0.0
2024-25,2025-04-12,J Gillett,10,10,22.0,10.2,11.8,4.3,0.0
2024-25,2025-04-19,J Gillett,3,3,21.333333333333332,8.0,13.333333333333334,4.333333333333333,0.0
2024-25,2025-04-19,J Gillett,5,5,21.2,9.2,12.0,4.0,0.0
2024-25,2025-04-19,J Gillett,10,10,21.8,9.8,12.0,3.9,0.0
2024-25,2025-05-03,J Gillett,3,3,23.333333333333332,8.666666666666666,14.666666666666666,3.6666666666666665,0.0
2024-25,2025-05-03,J Gillett,5,5,20.4,8.2,12.2,3.8,0.0
2024-25,2025-05-03,J Gillett,10,10,21.7,9.1,12.6,3.3,0.0
2024-25,2025-05-11,J Gillett,3,3,20.0,6.333333333333333,13.666666666666666,2.3333333333333335,0.0
2024-25,2025-05-11,J Gillett,5,5,20.6,6.8,13.8,3.2,0.0
2024-25,2025-05-11,J Gillett,10,10,21.2,8.4,12.8,3.3,0.0
2024-25,2025-05-18,J Gillett,3,3,19.666666666666668,7.333333333333333,12.333333333333334,3.6666666666666665,0.0
2024-25,2025-05-18,J Gillett,5,5,21.2,8.2,13.0,4.0,0.0
2024-25,2025-05-18,J Gillett,10,10,21.7,9.2,12.5,4.0,0.0
2024-25,2024-08-31,J Smith,3,1,17.0,10.0,7.0,3.0,0.0
2024-25,2024-08-31,J Smith,5,1,17.0,10.0,7.0,3.0,0.0
2024-25,2024-08-31,J Smith,10,1,17.0,10.0,7.0,3.0,0.0
2024-25,2024-09-28,J Smith,3,2,21.5,10.5,11.0,4.5,0.0
2024-25,2024-09-28,J Smith,5,2,21.5,10.5,11.0,4.5,0.0
2024-25,2024-09-28,J Smith,10,2,21.5,10.5,11.0,4.5,0.0
2024-25,2024-12-03,J Smith,3,3,19.666666666666668,10.0,9.666666666666666,4.333333333333333,0.0
2024-25,2024-12-03,J Smith,5,3,19.666666666666668,10.0,9.666666666666666,4.333333333333333,0.0
2024-25,2024-12-03,J Smith,10,3,19.666666666666668,10.0,9.666666666666666,4.333333333333333,0.0
2024-25,2025-02-14,K Kavanagh,3,1,27.0,12.0,15.0,3.0,0.0
2024-25,2025-02-14,K Kavanagh,5,1,27.0,12.0,15.0,3.0,0.0
2024-25,2025-02-14,K Kavanagh,10,1,27.0,12.0,15.0,3.0,0.0
2024-25,2024-08-31,L Smith,3,1,30.0,15.0,15.0,5.0,0.0
2024-25,2024-08-31,L Smith,5,1,30.0,15.0,15.0,5.0,0.0
2024-25,2024-08-31,L Smith,10,1,30.0,15.0,15.0,5.0,0.0
2024-25,2024-10-26,L Smith,3,2,23.5,11.0,12.5,3.0,0.5
2024-25,2024-10-26,L Smith,5,2,23.5,11.0,12.5,3.0,0.5
2024-25,2024-10-26,L Smith,10,2,23.5,11.0,12.5,3.0,0.5
2024-25,2024-12-04,L Smith,3,3,24.333333333333332,11.0,13.333333333333334,3.3333333333333335,0.3333333333333333
2024-25,2024-12-04,L Smith,5,3,24.333333333333332,11.0,13.333333333333334,3.3333333333333335,0.3333333333333333
2024-25,2024-12-04,L Smith,10,3,24.333333333333332,11.0,13.333333333333334,3.3333333333333335,0.3333333333333333
2024-25,2024-12-26,L Smith,3,3,22.0,11.0,11.0,2.6666666666666665,0.3333333333333333
2024-25,2024-12-26,L Smith,5,4,24.0,12.0,12.0,3.25,0.25
2024-25,2024-12-26,L Smith,10,4,24.0,12.0,12.0,3.25,0.25
2024-25,2025-03-08,L Smith,3,3,22.666666666666668,12.0,10.666666666666666,3.3333333333333335,0.0
2024-25,2025-03-08,L Smith,5,5,23.0,11.6,11.4,3.2,0.2
2024-25,2025-03-08,L Smith,10,5,23.0,11.6,11.4,3.2,0.2
2024-25,2025-05-03,L Smith,3,3,23.0,12.333333333333334,10.666666666666666,4.666666666666667,0.0
2024-25,2025-05-03,L Smith,5,5,22.4,11.0,11.4,3.8,0.2
2024-25,2025-05-03,L Smith,10,6,23.666666666666668,11.666666666666666,12.0,4.0,0.16666666666666666
2024-25,2025-05-25,L Smith,3,3,27.0,13.666666666666666,13.333333333333334,4.333333333333333,0.0
2024-25,2025-05-25,L Smith,5,5,26.0,13.4,12.6,4.0,0.0
2024-25,2025-05-25,L Smith,10,7,25.285714285714285,12.714285714285714,12.571428571428571,3.7142857142857144,0.14285714285714285
2024-25,2024-08-17,M Oliver,3,1,25.0,17.0,8.0,4.0,0.0
2024-25,2024-08-17,M Oliver,5,1,25.0,17.0,8.0,4.0,0.0
2024-25,2024-08-17,M Oliver,10,1,25.0,17.0,8.0,4.0,0.0
2024-25,2024-08-24,M Oliver,3,2,24.0,12.5,11.5,4.0,0.0
2024-25,2024-08-24,M Oliver,5,2,24.0,12.5,11.5,4.0,0.0
2024-25,2024-08-24,M Oliver,10,2,24.0,12.5,11.5,4.0,0.0
2024-25,2024-08-31,M Oliver,3,3,20.333333333333332,11.666666666666666,8.666666666666666,4.333333333333333,0.0
2024-25,2024-08-31,M Oliver,5,3,20.333333333333332,11.666666666666666,8.666666666666666,4.333333333333333,0.0
2024-25,2024-08-31,M Oliver,10,3,20.333333333333332,11.666666666666666,8.666666666666666,4.333333333333333,0.0
2024-25,2024-09-14,M Oliver,3,3,19.0,11.0,8.0,5.666666666666667,0.0
2024-25,2024-09-14,M Oliver,5,4,20.5,12.5,8.0,5.25,0.0
2024-25,2024-09-14,M Oliver,10,4,20.5,12.5,8.0,5.25,0.0
2024-25,2024-09-22,M Oliver,3,3,17.0,10.666666666666666,6.333333333333333,6.666666666666667,0.3333333333333333
2024-25,2024-09-22,M Oliver,5,5,19.8,11.4,8.4,5.6,0.2
2024-25,2024-09-22,M Oliver,10,5,19.8,11.4,8.4,5.6,0.2
2024-25,2024-09-30,M Oliver,3,3,23.0,13.666666666666666,9.333333333333334,7.333333333333333,0.3333333333333333
2024-25,2024-09-30,M Oliver,5,5,21.0,11.8,9.2,6.2,0.2
2024-25,2024-09-30,M Oliver,10,6,21.666666666666668,12.666666666666666,9.0,5.833333333333333,0.16666666666666666
2024-25,2024-10-19,M Oliver,3,3,23.333333333333332,12.666666666666666,10.666666666666666,5.333333333333333,0.3333333333333333
2024-25,2024-10-19,M Oliver,5,5,20.8,12.6,8.2,5.8,0.2
2024-25,2024-10-19,M Oliver,10,7,21.714285714285715,12.571428571428571,9.142857142857142,5.285714285714286,0.14285714285714285
2024-25,2024-10-26,M Oliver,3,3,25.0,14.333333333333334,10.666666666666666,5.0,0.0
2024-25,2024-10-26,M Oliver,5,5,22.6,13.0,9.6,6.0,0.2
2024-25,2024-10-26,M Oliver,10,8,21.75,12.5,9.25,5.375,0.125
2024-25,2024-11-02,M Oliver,3,3,20.333333333333332,11.666666666666666,8.666666666666666,3.6666666666666665,0.0
2024-25,2024-11-02,M Oliver,5,5,21.8,12.2,9.6,5.0,0.2
2024-25,2024-11-02,M Oliver,10,9,21.22222222222222,12.333333333333334,8.88888888888889,5.111111111111111,0.1111111111111111
2024-25,2024-11-10,M Oliver,3,3,21.0,11.666666666666666,9.333333333333334,5.0,0.0
2024-25,2024-11-10,M Oliver,5,5,23.2,13.2,10.0,4.8,0.0
2024-25,2024-11-10,M Oliver,10,10,21.5,12.3,9.2,5.2,0.1
2024-25,2024-11-30,M Oliver,3,3,20.0,10.666666666666666,9.333333333333334,3.6666666666666665,0.0
2024-25,2024-11-30,M Oliver,5,5,20.8,11.2,9.6,3.8,0.0
2024-25,2024-11-30,M Oliver,10,10,20.9,11.5,9.4,5.0,0.1
2024-25,2024-12-04,M Oliver,3,3,21.666666666666668,9.333333333333334,12.333333333333334,4.666666666666667,0.0
2024-25,2024-12-04,M Oliver,5,5,20.8,10.2,10.6,4.6,0.0
2024-25,2024-12-04,M Oliver,10,10,20.8,11.4,9.4,5.2,0.1
2024-25,2024-12-15,M Oliver,3,3,22.333333333333332,9.0,13.333333333333334,4.333333333333333,0.0
2024-25,2024-12-15,M Oliver,5,5,21.6,10.0,11.6,4.4,0.0
2024-25,2024-12-15,M Oliver,10,10,22.1,11.5,10.6,5.2,0.1
2024-25,2024-12-21,M Oliver,3,3,23.666666666666668,9.0,14.666666666666666,6.0,0.0
2024-25,2024-12-21,M Oliver,5,5,22.8,9.6,13.2,5.2,0.0
2024-25,2024-12-21,M Oliver,10,10,22.3,10.9,11.4,5.1,0.1
2024-25,2024-12-29,M Oliver,3,3,22.0,10.333333333333334,11.666666666666666,5.0,0.0
2024-25,2024-12-29,M Oliver,5,5,21.4,9.4,12.0,4.6,0.0
2024-25,2024-12-29,M Oliver,10,10,22.3,11.3,11.0,4.7,0.0
2024-25,2025-01-05,M Oliver,3,3,21.0,10.0,11.0,5.333333333333333,0.0
2024-25,2025-01-05,M Oliver,5,5,22.2,9.6,12.6,5.4,0.0
2024-25,2025-01-05,M Oliver,10,10,21.5,10.4,11.1,4.6,0.0
2024-25,2025-01-25,M Oliver,3,3,23.333333333333332,13.666666666666666,9.666666666666666,3.3333333333333335,0.6666666666666666
2024-25,2025-01-25,M Oliver,5,5,23.8,12.2,11.6,4.4,0.4
2024-25,2025-01-25,M Oliver,10,10,22.3,11.2,11.1,4.5,0.2
2024-25,2025-02-01,M Oliver,3,3,26.0,13.666666666666666,12.333333333333334,3.3333333333333335,0.6666666666666666
2024-25,2025-02-01,M Oliver,5,5,23.6,12.2,11.4,4.0,0.4
2024-25,2025-02-01,M Oliver,10,10,22.6,11.1,11.5,4.2,0.2
2024-25,2025-02-12,M Oliver,3,3,28.0,13.333333333333334,14.666666666666666,2.6666666666666665,1.3333333333333333
2024-25,2025-02-12,M Oliver,5,5,24.8,12.2,12.6,3.4,0.8
2024-25,2025-02-12,M Oliver,10,10,23.8,10.9,12.9,4.3,0.4
2024-25,2025-02-22,M Oliver,3,3,28.333333333333332,11.666666666666666,16.666666666666668,3.6666666666666665,0.6666666666666666
2024-25,2025-02-22,M Oliver,5,5,27.6,13.0,14.6,3.6,0.8
2024-25,2025-02-22,M Oliver,10,10,24.5,11.2,13.3,4.1,0.4
2024-25,2025-02-25,M Oliver,3,3,28.666666666666668,12.0,16.666666666666668,3.6666666666666665,0.6666666666666666
2024-25,2025-02-25,M Oliver,5,5,28.2,13.4,14.8,3.0,0.8
2024-25,2025-02-25,M Oliver,10,10,25.2,11.5,13.7,4.2,0.4
2024-25,2025-04-06,M Oliver,3,3,27.0,13.0,14.0,3.6666666666666665,0.0
2024-25,2025-04-06,M Oliver,5,5,27.0,11.8,15.2,3.6,0.4
2024-25,2025-04-06,M Oliver,10,10,25.4,12.0,13.4,4.0,0.4
2024-25,2025-05-04,M Oliver,3,3,27.666666666666668,14.0,13.666666666666666,3.6666666666666665,0.0
2024-25,2025-05-04,M Oliver,5,5,28.6,13.2,15.4,3.8,0.4
2024-25,2025-05-04,M Oliver,10,10,26.1,12.7,13.4,3.9,0.4
2024-25,2025-05-10,M Oliver,3,3,25.666666666666668,12.666666666666666,13.0,3.3333333333333335,0.0
2024-25,2025-05-10,M Oliver,5,5,26.8,13.0,13.8,3.4,0.0
2024-25,2025-05-10,M Oliver,10,10,25.8,12.6,13.2,3.4,0.4
2024-25,2025-05-18,M Oliver,3,3,23.0,10.666666666666666,12.333333333333334,2.6666666666666665,0.0
2024-25,2025-05-18,M Oliver,5,5,23.8,11.2,12.6,3.0,0.0
2024-25,2025-05-18,M Oliver,10,10,25.7,12.1,13.6,3.3,0.4
2024-25,2024-08-24,M Salisbury,3,1,19.0,4.0,15.0,5.0,0.0
2024-25,2024-08-24,M Salisbury,5,1,19.0,4.0,15.0,5.0,0.0
2024-25,2024-08-24,M Salisbury,10,1,19.0,4.0,15.0,5.0,0.0
2024-25,2024-11-09,M Salisbury,3,2,20.0,7.0,13.0,3.5,0.5
2024-25,2024-11-09,M Salisbury,5,2,20.0,7.0,13.0,3.5,0.5
2024-25,2024-11-09,M Salisbury,10,2,20.0,7.0,13.0,3.5,0.5
2024-25,2024-12-04,M Salisbury,3,3,19.333333333333332,8.0,11.333333333333334,3.0,0.3333333333333333
2024-25,2024-12-04,M Salisbury,5,3,19.333333333333332,8.0,11.333333333333334,3.0,0.3333333333333333
2024-25,2024-12-04,M Salisbury,10,3,19.333333333333332,8.0,11.333333333333334,3.0,0.3333333333333333
2024-25,2024-12-08,M Salisbury,3,3,20.333333333333332,9.666666666666666,10.666666666666666,2.3333333333333335,0.3333333333333333
2024-25,2024-12-08,M Salisbury,5,4,20.0,8.25,11.75,3.0,0.25
2024-25,2024-12-08,M Salisbury,10,4,20.0,8.25,11.75,3.0,0.25
2024-25,2024-12-29,M Salisbury,3,3,25.666666666666668,12.333333333333334,13.333333333333334,3.3333333333333335,0.0
2024-25,2024-12-29,M Salisbury,5,5,23.4,10.2,13.2,3.4,0.2
2024-25,2024-12-29,M Salisbury,10,5,23.4,10.2,13.2,3.4,0.2
2024-25,2025-01-04,M Salisbury,3,3,26.666666666666668,11.666666666666666,15.0,3.6666666666666665,0.0
2024-25,2025-01-04,M Salisbury,5,5,23.8,11.0,12.8,3.0,0.2
2024-25,2025-01-04,M Salisbury,10,6,23.0,9.833333333333334,13.166666666666666,3.3333333333333335,0.16666666666666666
2024-25,2025-01-18,M Salisbury,3,3,24.666666666666668,11.333333333333334,13.333333333333334,4.0,0.0
2024-25,2025-01-18,M Salisbury,5,5,22.8,10.6,12.2,3.4,0.0
2024-25,2025-01-18,M Salisbury,10,7,22.0,9.571428571428571,12.428571428571429,3.4285714285714284,0.14285714285714285
2024-25,2025-01-25,M Salisbury,3,3,19.333333333333332,8.666666666666666,10.666666666666666,3.0,0.0
2024-25,2025-01-25,M Salisbury,5,5,23.4,10.6,12.8,3.4,0.0
2024-25,2025-01-25,M Salisbury,10,8,21.875,9.625,12.25,3.25,0.125
2024-25,2025-02-22,M Salisbury,3,3,21.0,11.666666666666666,9.333333333333334,4.0,0.3333333333333333
2024-25,2025-02-22,M Salisbury,5,5,24.2,12.2,12.0,4.0,0.2
2024-25,2025-02-22,M Salisbury,10,9,22.333333333333332,10.444444444444445,11.88888888888889,3.5555555555555554,0.2222222222222222
2024-25,2025-03-10,M Salisbury,3,3,23.0,11.333333333333334,11.666666666666666,3.0,0.3333333333333333
2024-25,2025-03-10,M Salisbury,5,5,21.2,10.0,11.2,3.2,0.2
2024-25,2025-03-10,M Salisbury,10,10,22.3,10.1,12.2,3.3,0.2
2024-25,2025-03-15,M Salisbury,3,3,21.666666666666668,9.333333333333334,12.333333333333334,3.0,0.3333333333333333
2024-25,2025-03-15,M Salisbury,5,5,20.4,9.2,11.2,3.0,0.2
2024-25,2025-03-15,M Salisbury,10,10,22.1,10.1,12.0,3.0,0.2
2024-25,2025-04-06,M Salisbury,3,3,25.0,9.0,16.0,1.6666666666666667,0.0
2024-25,2025-04-06,M Salisbury,5,5,24.4,10.8,13.6,2.6,0.2
2024-25,2025-04-06,M Salisbury,10,10,23.6,10.7,12.9,3.0,0.1
2024-25,2025-04-23,M Salisbury,3,3,21.0,8.0,13.0,2.0,0.0
2024-25,2025-04-23,M Salisbury,5,5,22.2,9.6,12.6,2.6,0.2
2024-25,2025-04-23,M Salisbury,10,10,22.8,10.1,12.7,3.0,0.1
